0.68219	125.203
0.68348	125.203
0.684769	125.203
0.686059	125.203
0.687349	125.203
0.688638	125.203
0.689928	125.203
0.691217	125.203
0.692507	125.203
0.693797	125.203
0.695086	125.203
0.696376	125.203
0.697666	125.203
0.698955	125.204
0.700245	125.204
0.701534	125.204
0.702824	125.204
0.704114	125.204
0.705403	125.204
0.706693	125.204
0.707982	125.204
0.709272	125.204
0.710562	125.204
0.711851	125.204
0.713141	125.204
0.71443	125.204
0.71572	125.204
0.71701	125.204
0.718299	125.204
0.719589	125.204
0.720878	125.204
0.722168	125.204
0.723458	125.204
0.724747	125.204
0.726037	125.204
0.727326	125.204
0.728616	125.204
0.729906	125.204
0.731195	125.204
0.732485	125.204
0.733774	125.204
0.735064	125.204
0.736354	125.204
0.737643	125.204
0.738933	125.204
0.740223	125.205
0.741512	125.205
0.742802	125.205
0.744091	125.205
0.745381	125.205
0.746671	125.205
0.74796	125.205
0.74925	125.205
0.750539	125.205
0.751829	125.205
0.753119	125.205
0.754408	125.205
0.755698	125.205
0.756987	125.205
0.758277	125.205
0.759567	125.205
0.760856	125.205
0.762146	125.205
0.763435	125.205
0.764725	125.205
0.766015	125.205
0.767304	125.205
0.768594	125.205
0.769883	125.205
0.771173	125.205
0.772463	125.205
0.773752	125.205
0.775042	125.205
0.776331	125.205
0.777621	125.205
0.778911	125.205
0.7802	125.205
0.78149	125.205
0.78278	125.205
0.784069	125.205
0.785359	125.205
0.786648	125.205
0.787938	125.205
0.789228	125.205
0.790517	125.205
0.791807	125.205
0.793096	125.206
0.794386	125.206
0.795676	125.206
0.796965	125.206
0.798255	125.206
0.799544	125.206
0.800834	125.206
0.802124	125.206
0.803413	125.206
0.804703	125.206
0.805992	125.206
0.807282	125.206
0.808572	125.206
0.809861	125.206
0.811151	125.206
0.81244	125.206
0.81373	125.206
0.81502	125.206
0.816309	125.206
0.817599	125.206
0.818888	125.206
0.820178	125.206
0.821468	125.206
0.822757	125.206
0.824047	125.206
0.825337	125.206
0.826626	125.206
0.827916	125.206
0.829205	125.202
0.830495	125.202
0.831785	125.202
0.833074	125.202
0.834364	125.202
0.835653	125.202
0.836943	125.202
0.838233	125.202
0.839522	125.202
0.840812	125.202
0.842101	125.202
0.843391	125.202
0.844681	125.202
0.84597	125.202
0.84726	125.202
0.848549	125.202
0.849839	125.202
0.851129	125.202
0.852418	125.203
0.853708	125.203
0.854997	125.203
0.856287	125.203
0.857577	125.203
0.858866	125.203
0.860156	125.203
0.861445	125.203
0.862735	125.203
0.864025	125.203
0.865314	125.203
0.866604	125.203
0.867894	125.203
0.869183	125.203
0.870473	125.203
0.871762	125.203
0.873052	125.203
0.874342	125.203
0.875631	125.203
0.876921	125.203
0.87821	125.203
0.8795	125.203
0.88079	125.203
0.882079	125.203
0.883369	125.203
0.884658	125.203
0.885948	125.203
0.887238	125.203
0.888527	125.203
0.889817	125.203
0.891106	125.203
0.892396	125.203
0.893686	125.203
0.894975	125.203
0.896265	125.203
0.897554	125.203
0.898844	125.203
0.900134	125.203
0.901423	125.203
0.902713	125.203
0.904002	125.203
0.905292	125.203
0.906582	125.203
0.907871	125.203
0.909161	125.203
0.910451	125.203
0.91174	125.203
0.91303	125.203
0.914319	125.203
0.915609	125.203
0.916899	125.203
0.918188	125.203
0.919478	125.203
0.920767	125.203
0.922057	125.203
0.923347	125.203
0.924636	125.203
0.925926	125.203
0.927215	125.203
0.928505	125.203
0.929795	125.203
0.931084	125.203
0.932374	125.203
0.933663	125.203
0.934953	125.203
0.936243	125.203
0.937532	125.203
0.938822	125.203
0.940111	125.203
0.941401	125.203
0.942691	125.203
0.94398	125.203
0.94527	125.203
0.946559	125.203
0.947849	125.203
0.949139	125.203
0.950428	125.203
0.951718	125.203
0.953008	125.203
0.954297	125.203
0.955587	125.203
0.956876	125.203
0.958166	125.203
0.959456	125.203
0.960745	125.203
0.962035	125.203
0.963324	125.203
0.964614	125.203
0.965904	125.204
0.967193	125.204
0.968483	125.204
0.969772	125.204
0.971062	125.204
0.972352	125.204
0.973641	125.204
0.974931	125.204
0.97622	125.204
0.97751	125.204
0.9788	125.204
0.980089	125.204
0.981379	125.204
0.982668	125.204
0.983958	125.204
0.985248	125.204
0.986537	125.204
0.987827	125.204
0.989116	125.204
0.990406	125.204
0.991696	125.204
0.992985	125.204
0.994275	125.204
0.995565	125.204
0.996854	125.204
0.998144	125.204
0.999433	125.204
1.00072	125.204
1.00201	125.204
1.0033	125.204
1.00459	125.204
1.00588	125.204
1.00717	125.204
1.00846	125.204
1.00975	125.204
1.01104	125.204
1.01233	125.204
1.01362	125.204
1.01491	125.204
1.0162	125.204
1.01749	125.204
1.01878	125.204
1.02007	125.204
1.02136	125.204
1.02265	125.204
1.02394	125.204
1.02523	125.204
1.02652	125.204
1.0278	125.204
1.02909	125.204
1.03038	125.204
1.03167	125.204
1.03296	125.204
1.03425	125.204
1.03554	125.204
1.03683	125.204
1.03812	125.204
1.03941	125.204
1.0407	125.204
1.04199	125.204
1.04328	125.204
1.04457	125.204
1.04586	125.204
1.04715	125.204
1.04844	125.204
1.04973	125.204
1.05102	125.204
1.05231	125.204
1.0536	125.204
1.05489	125.204
1.05618	125.204
1.05747	125.204
1.05876	125.204
1.06004	125.204
1.06133	125.204
1.06262	125.204
1.06391	125.204
1.0652	125.204
1.06649	125.204
1.06778	125.204
1.06907	125.204
1.07036	125.204
1.07165	125.204
1.07294	125.204
1.07423	125.204
1.07552	125.204
1.07681	125.204
1.0781	125.204
1.07939	125.204
1.08068	125.204
1.08197	125.204
1.08326	125.204
1.08455	125.204
1.08584	125.204
1.08713	125.204
1.08842	125.204
1.08971	125.204
1.091	125.204
1.09228	125.204
1.09357	125.204
1.09486	125.204
1.09615	125.204
1.09744	125.204
1.09873	125.204
1.10002	125.204
1.10131	125.204
1.1026	125.204
1.10389	125.204
1.10518	125.204
1.10647	125.204
1.10776	125.204
1.10905	125.204
1.11034	125.204
1.11163	125.204
1.11292	125.204
1.11421	125.204
1.1155	125.204
1.11679	125.204
1.11808	125.204
1.11937	125.204
1.12066	125.204
1.12195	125.2
1.12324	125.2
1.12453	125.2
1.12581	125.2
1.1271	125.2
