0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 
168 1 1 1 1 1 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 48 48 37 37 37 37 37 37 37 8 8 8 8 37 37 37 26 26 26 26 26 26 26 26 26 26 26 26 26 26 42 42 42 42 42 42 42 42 42 42 5 5 5 5 18 18 18 18 18 11 11 11 11 11 11 11 11 11 11 11 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 32 32 32 32 32 32 32 41 41 41 41 41 41 41 16 16 16 16 16 16 16 16 32 32 32 32 32 32 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 8 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 
167 1 1 1 1 1 1 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 48 48 48 48 48 48 48 48 48 8 8 8 8 8 8 37 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 42 42 42 26 26 26 26 26 5 5 5 5 5 16 16 16 16 11 11 11 11 11 11 11 11 11 11 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 29 29 29 29 29 29 29 29 29 29 29 29 29 29 32 32 32 32 32 32 32 32 32 16 16 41 41 16 16 16 16 16 16 16 16 16 16 32 32 32 32 32 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 
166 1 1 1 1 1 1 1 1 1 1 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 48 48 48 48 48 48 48 48 48 48 8 8 8 8 8 8 8 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 5 5 5 5 5 16 16 16 16 16 11 11 11 11 11 11 11 11 11 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 29 29 29 29 29 29 29 29 29 29 29 29 29 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 32 32 32 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 
165 17 17 1 1 1 1 1 1 1 1 1 1 1 1 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 48 48 48 48 48 48 48 48 48 48 48 48 48 8 8 8 8 8 8 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 5 5 5 5 16 16 16 16 16 16 16 11 11 11 11 11 11 11 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 29 29 29 29 29 29 29 29 29 29 29 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 32 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 
164 17 17 17 1 1 1 1 1 1 1 1 1 1 1 1 26 26 26 26 26 26 26 26 26 26 26 26 26 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 8 8 8 8 8 8 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 15 15 15 16 16 16 16 16 16 16 16 16 11 11 11 11 11 11 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 29 29 29 29 29 29 29 29 29 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 
163 17 17 17 17 1 1 1 1 1 1 1 1 1 1 1 1 26 26 26 26 26 26 26 26 26 26 26 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 8 8 8 8 8 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 15 15 15 16 16 16 16 16 16 16 16 16 20 20 11 11 11 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 
162 17 17 17 17 17 1 1 1 1 1 1 1 1 1 1 1 1 1 26 26 26 26 26 26 26 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 8 8 8 8 8 8 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 15 15 15 15 16 16 16 16 16 16 16 16 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 8 8 8 8 50 50 50 50 50 50 50 50 8 8 50 50 50 50 
161 17 17 17 17 17 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 26 26 26 26 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 8 8 8 8 8 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 15 15 15 15 15 16 16 16 16 16 16 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 8 8 8 8 8 8 8 50 50 50 50 8 8 8 8 50 25 50 
160 17 17 17 17 17 17 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 8 8 8 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 15 15 15 15 15 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 8 8 8 8 8 8 8 50 50 8 8 8 8 25 25 25 25 
159 17 17 17 17 17 17 17 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 15 15 15 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 15 15 15 15 15 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 27 27 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 8 8 8 8 8 8 8 8 8 8 25 25 25 25 25 
158 17 17 17 17 17 17 17 17 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 15 15 15 15 15 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 15 15 15 15 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 13 13 13 13 13 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 16 16 16 16 16 16 16 27 27 27 27 27 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 8 8 8 8 8 8 8 25 25 25 25 25 25 25 
157 21 21 17 17 17 17 17 17 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 15 15 15 15 15 15 15 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 15 15 15 15 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 13 13 13 13 13 13 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 16 16 16 16 16 16 27 27 27 27 27 27 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 25 25 8 8 25 25 25 25 25 25 25 25 25 25 
156 21 21 21 21 21 21 17 17 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 15 15 15 15 15 15 15 15 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 15 15 15 15 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 13 13 13 13 13 13 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 16 16 12 12 27 27 27 27 27 27 27 27 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 
155 21 21 21 21 21 21 21 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 15 15 15 15 15 15 15 15 15 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 15 15 15 15 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 13 13 13 13 13 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 16 12 12 12 12 27 27 27 27 27 27 27 27 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 
154 21 21 21 21 21 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 15 15 15 15 15 15 15 15 15 15 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 15 15 15 15 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 13 13 13 13 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 12 12 12 12 27 27 27 27 27 27 27 27 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 
153 21 21 21 21 21 21 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 15 15 15 15 15 15 15 15 15 15 15 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 20 20 15 15 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 13 13 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 12 12 12 12 27 27 27 27 27 27 27 27 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 
152 21 21 21 21 21 21 21 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 48 48 15 15 15 15 15 15 15 15 15 15 15 15 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 12 12 27 27 27 27 27 27 27 27 27 27 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 44 44 25 25 25 25 25 25 25 25 25 25 25 25 25 25 
151 21 21 21 21 21 21 21 21 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 48 15 15 15 15 15 15 15 15 15 15 15 28 28 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 16 16 27 27 27 27 27 27 27 27 27 27 47 47 49 49 49 49 49 49 49 49 49 49 49 49 49 49 44 44 44 44 25 25 25 25 25 25 25 25 25 25 25 25 25 
150 21 21 21 21 21 21 21 21 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 15 15 15 15 15 15 15 15 15 15 28 28 28 29 29 26 26 26 26 26 26 26 26 26 26 26 26 26 26 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 27 27 27 27 27 27 27 27 27 27 47 47 47 47 49 49 49 49 49 49 49 47 47 47 49 49 44 44 44 44 44 44 25 25 25 25 25 25 25 25 25 25 25 25 
149 21 21 21 21 21 21 21 21 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 15 15 15 15 15 28 28 28 28 28 28 28 28 29 29 29 29 26 26 26 26 26 26 26 26 26 26 26 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 16 27 27 27 27 27 27 27 27 27 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 44 44 44 44 44 44 25 25 25 25 25 25 25 25 25 25 25 25 
148 27 27 21 21 21 21 21 21 21 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 15 15 28 28 28 28 28 28 28 28 28 28 28 29 29 29 29 26 26 26 26 26 26 26 26 26 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 32 32 32 32 32 32 32 32 32 32 32 32 16 16 16 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 44 44 44 44 44 44 25 25 25 25 25 25 25 25 25 25 25 
147 27 27 27 21 21 21 21 21 21 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 48 48 28 28 28 28 28 28 28 28 28 28 28 28 29 29 29 29 29 26 26 26 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 13 13 13 13 13 13 13 32 32 32 33 33 16 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 44 44 44 44 44 25 25 25 25 25 25 25 25 25 25 25 
146 27 27 27 27 21 21 21 21 21 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 48 28 28 28 28 28 28 28 28 28 28 28 28 28 28 29 29 29 29 29 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 13 13 13 13 13 13 13 13 13 33 33 33 33 33 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 44 44 44 44 25 25 25 25 25 25 25 25 25 25 25 
145 27 27 27 27 27 21 21 21 21 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 48 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 29 29 29 29 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 13 13 13 13 13 13 13 13 13 33 33 33 33 33 33 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 44 44 44 44 25 25 25 25 25 25 25 25 25 25 
144 27 27 27 27 27 27 27 21 21 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 29 29 29 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 13 13 13 13 13 13 13 13 13 13 33 33 33 33 33 33 33 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 44 44 44 25 25 25 25 25 25 25 25 25 25 
143 27 27 27 27 27 27 27 27 21 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 48 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 13 13 13 13 13 13 13 13 13 13 13 13 33 33 33 33 33 33 33 33 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 25 25 25 25 25 25 25 25 25 
142 27 27 27 27 27 27 27 27 27 21 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 48 48 48 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 13 13 13 13 13 13 13 13 13 13 13 13 13 33 33 33 33 33 33 33 33 33 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 25 25 25 25 25 25 25 25 
141 27 27 27 27 27 27 27 27 27 27 21 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 48 48 48 48 31 31 31 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 13 13 13 13 13 13 13 13 13 13 13 13 13 13 33 33 33 33 33 33 33 33 33 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 25 25 25 25 25 25 25 
140 27 27 27 27 27 27 27 27 27 27 27 27 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 38 38 48 48 31 31 31 31 31 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 20 20 20 20 23 23 23 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 13 13 13 13 13 13 13 13 13 13 13 13 13 33 33 33 33 33 33 33 33 33 33 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 25 25 25 25 25 25 
139 27 27 27 27 27 27 27 27 27 27 27 27 27 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 24 24 24 38 38 38 31 31 31 31 31 31 31 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 16 16 16 23 23 23 23 23 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 13 13 13 13 13 13 13 13 13 13 13 13 33 33 33 33 33 33 33 33 33 33 33 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 25 25 25 25 25 
138 27 27 27 27 27 27 27 27 27 27 27 27 27 27 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 24 24 24 24 38 38 38 38 31 31 31 31 31 31 31 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 16 16 16 16 23 23 23 23 23 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 13 13 13 13 13 13 13 13 13 13 13 13 33 33 33 33 33 33 33 33 33 33 33 33 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 4 4 4 
137 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 24 24 24 24 38 38 38 38 38 31 31 31 31 31 31 31 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 16 16 16 16 16 23 23 23 23 23 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 13 13 13 13 13 13 13 13 13 13 13 33 33 33 33 33 33 33 33 33 33 33 33 33 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 4 4 4 
136 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 28 1 1 1 1 1 1 1 1 1 1 1 1 1 24 24 24 38 38 38 38 38 38 38 31 31 31 31 31 31 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 16 16 16 16 16 16 23 23 23 23 20 20 20 20 26 26 26 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 13 13 13 13 13 13 13 13 13 13 13 33 33 33 33 33 33 33 33 33 33 33 33 33 33 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 10 10 10 
